url,price,city_region,description
https://www.mubawab.tn/en/a/7678465/house-for-sale-in-djerba-6-rooms-well-furnished-,"320,000 TND
						","Djerba in
				Djerba
			","Very nice property for sale. Price 320,000 TND. 2 rooms, 2 bathrooms, area 80 m². 6 rooms. Good condition. Fully furnished property.,,This beautiful house is for sale in Djerba, Djerba. Residence with swimming pool, Integrated air conditioning. Well equipped kitchen.,,Close to all amenities: shops and pharmacy in less than 50 meters, bookshop and large area in 50 meters, supermarket and cafes and restaurants in 100 meters, schools in 150 meters, hospitals in 400 meters.
				,
				,
				Djerba, Djerba
			,School,Shop,Hospital,Transport,
						,
					,House for sale in Djerba. Area of 105 m². Property with swimming pool,...
					,
						,
					,Home to buy in Djerba. 4 large rooms. Beautiful terrace and garden. 
					,
						,
					,House for sale in Djerba. 3 rooms. Garden and terrace. 
					,
						,
					,Home to buy in Djerba. Large area 240 m². Fully furnished. 
					,
						,
					,House to buy in Djerba. Area 120 m². Beautiful terrace and garden. 
					,
						,
					,House to buy in Djerba. 5 rooms. Green areas, Parking spaces for cars. ...
					,
						,
					,Find your house to buy in Djerba. 3 beautiful rooms. Terrace and garden. ...
					,
						,
					,House for sale in Djerba. 3 lovely rooms. Large terrace. 
					"
https://www.mubawab.tn/en/a/7683158/house-for-sale-in-ben-arous-7-comfortable-rooms-carpark-balcony-,"370,000 TND
						","Ben Arous in
				Ben Arous
			","Very nice property for sale. Price 370,000 TND. 7 living areas, 2 private bathrooms, 320 m². 5 bedrooms. Good condition. Parking spaces for your car. The exterior consists of a beautiful terrace.,,This house is for sale in Ben Arous, Ben Arous. Well equipped kitchen.,,Close to all amenities: shops in 50 meters, educational establishments in 250 meters, cafes and restaurants in 450 meters, pharmacy in 500 meters, supermarket in 650 meters, bookshop in 850 meters, commercial area in 1.1 kilometer, station and public transport in 2.7 kilometers, hospitals in 2.9 kilometers.
				,
				,
				Ben Arous, Ben Arous
			,School,Shop,Hospital,Transport,
						,
					,House for sale in Ben Arous. Dimension 200 m². Carpark, Balcony. 
					"
https://www.mubawab.tn/en/a/7675109/home-to-buy-in-kalaat-landalous-6-beautiful-rooms-double-glazing-robust-door-,"350,000 TND
						","Kalaat Landalous in
				Kalaat Landalous
			","Come and visit this beautiful house for sale. Price 350,000 TND. 6 bedrooms, 2 bathrooms, 160 m². 2 rooms. Good condition. Soundproofing, Secured door.,,Come and check out this house for sale in Kalaat Landalous. Air conditioning. Fitted kitchen.,,Schedule your visit to this exceptional house now. Fantastic terrace. Equipped with a satellite dish.
				,
				,
				Kalaat Landalous, Ariana
			,School,Shop,Hospital,Transport,
						,
					,House for sale in Cité El Mourouj. 2 large living areas. Carpark, Balcony. ...
					"
https://www.mubawab.tn/en/a/7683328/house-for-sale-in-nouvelle-medina-9-comfortable-rooms-beautiful-terrace-,"250,000 TND
						","Nouvelle Medina in
				Nouvelle Medina
			","Amazing deal on this house for sale. Price 250,000 TND. 9 living areas, 3 bathrooms, 310 m². 6 bedrooms. Good condition. Large terrace.,,Come and check out this house for sale in Nouvelle Medina, Nouvelle Medina.,,Close to all amenities: educational establishments, retailers, station and transport in 50 meters, supermarket in 300 meters, pharmacy and taxi service in 350 meters, hospitals in 550 meters, bookshop in 700 meters, cafes and restaurants in 800 meters, large area in 1.1 kilometer, beach in 1.3 kilometer.
				,
				,
				Nouvelle Medina, Ben Arous
			,School,Shop,Hospital,Transport,
						,
					,House to buy in Nouvelle Medina. 3 lovely rooms. Large balcony. 
					"
https://www.mubawab.tn/en/a/7614445/beautiful-house-for-sale-in-zone-touristique-4-rooms-storage-unit-,"500,000 TND
						","Zone touristique in
				Midoun
			","Find out about this house for sale. Price 500,000 TND. 4 bedrooms, 2 bathrooms. Small area 1 m². 6 rooms. Good condition. Well decorated.,Come and check out this house for sale in Zone touristique. Green areas, Parking spaces for cars. Fitted kitchen.,Be the first to visit this house for sale. Air-conditioned. Washing Machine. Oven.,Close to all amenities: educational establishments in 150 meters, retailers in 300 meters, pharmacy in 850 meters, supermarket, bookshop, station and public transport in 900 meters, hospitals in 1.0 kilometer.
				,
				,
				Midoun, Djerba
			,School,Shop,Hospital,Transport,
						,
					,Beautiful house for sale in Midoune. 7 rooms. Garden and terrace. 
					,
						,
					,Find your house to buy in Midoune. 3 lovely rooms. Terrace and garden. ...
					,
						,
					,Home to buy in Midoune. Area 160 m². Well decorated. 
					,
						,
					,House to buy. 3 lovely rooms. Air conditioning and swimming pool. 
					,
						,
					,House to buy. 3 lovely rooms. Private car park. 
					"
https://www.mubawab.tn/en/a/7671943/house-for-sale-in-bhar-lazreg-area-of-100-m%C2%B2-,"Bhar Lazreg in
				La Marsa
			","Bhar Lazreg in
				La Marsa
			","Don't miss out on this house for sale. 3 rooms, 2 bathrooms, area 100 m². Less than 1 year.,This beautiful house is for sale in Bhar Lazreg, La Marsa.,Nearby: shops in less than 50 meters, school and secondary school and pharmacy in 50 meters, bookshop in 100 meters, cafes and restaurants in 200 meters, hospitals in 300 meters, department store, station and transport in 500 meters, supermarket in 650 meters, beach in 1.3 kilometer.
				,
				,
				La Marsa, Tunis
			,School,Shop,Hospital,Transport,
						,
					,House for sale in La Marsa. Dimension 660 m². Parking spaces and terrace. ...
					,
						,
					,House for sale in Cité Du Stade. 3 rooms. Green area. 
					,
						,
					,Find your house to buy in La Marsa. Area 1800 m². Private garage. 
					,
						,
					,Very nice house for sale in Bhar Lazreg. Small area 225 m². Beautiful...
					"
https://www.mubawab.tn/en/a/7672529/house-for-sale-in-cit%C3%A9-el-khalil-4-large-rooms-cellar-large-terrace-,"370,000 TND
						","Cité El Khalil in
				La Marsa
			","Amazing deal on this house for sale. Price 370,000 TND. 3 rooms, 2 bathrooms, area 140 m². 4 rooms. Good condition. Residence perfectly equipped and a carpark. You will also have a garden and a beautiful terrace.,,This beautiful house is for sale in Cité El Khalil. Secured neighbourhood.,,Contact us if you are interested in this house.,,Close to all amenities: shops in less than 50 meters, school and secondary school and pharmacy in 50 meters, bookshop in 100 meters, bars and restaurants in 200 meters, hospitals in 300 meters, shopping centre, station and public transport in 500 meters, supermarket in 650 meters, beach in 1.3 kilometer.
				,
				,
				La Marsa, Tunis
			,School,Shop,Hospital,Transport,
						,
					,House for sale in Ain Zaghouan Nord. 3 large living areas. Well equipped...
					,
						,
					,House for sale in Aouina. Area of 150 m². Secured door, General satellite...
					,
						,
					,House for sale in Cité Erriadh. 3 rooms. Robust door. 
					,
						,
					,House for sale in Cité El Khalil. 5 lovely rooms. Exceptional mountain...
					,
						,
					,House for sale in Cité El Hana. Dimension 101 m². Secured door, General...
					,
						,
					,Very nice house for sale in Cité El Khalil. 5 large rooms. Well furnished. ...
					,
						,
					,House to buy in Cité El Khalil. 3 Small bedroom. Parking spaces and...
					"
https://www.mubawab.tn/en/a/7672011/house-for-sale-in-rades-plage-8-large-rooms-green-areas-parking-spaces-for-cars-,"470,000 TND
						","Rades Plage in
				Rades
			","Seize the opportunity with this house for sale. Price 470,000 TND. 6 rooms, 2 bathrooms, 220 m². 8 rooms. Good condition. Green area, Car parking spaces, Large terrace.,,This beautiful house is for sale in Rades Plage, Rades.,,Close to all amenities: retailers in 50 meters, bookshop in 100 meters, pharmacy in 150 meters, educational establishments in 200 meters, bars and restaurants in 550 meters, supermarket in 650 meters, station and transport in 900 meters.
				,
				,
				Rades, Ben Arous
			,School,Shop,Hospital,Transport,
						,
					,House to buy in Radès. 5 rooms. Large balcony. 
					,
						,
					,House to buy in Cité Mohamed Ali. 5 beautiful rooms. Satellite dish system....
					"
https://www.mubawab.tn/en/a/7672434/find-your-house-to-buy-in-sahloul-3-comfortable-rooms-central-heating-,"590,000 TND
						","Sahloul in
				Sousse Ville
			","Amazing deal on this house for sale. Price 590,000 TND. 2 rooms, 4 bathrooms, area 200 m². 3 rooms. Less than 5 years. Floor type: Marble. Well equipped kitchen.,,This beautiful house is for sale in Sahloul. Built-in oven. Central air conditioning.,,Contact us if you are interested in this house. General satellite dish system. Air conditioning. Built-in microwave.,,Nearby: shops and restaurants in less than 50 meters, bookshop in 50 meters, schools and pharmacy in 150 meters, supermarket in 250 meters, hospitals, station and public transport in 450 meters, large area in 600 meters, taxi in 750 meters, beach in 850 meters.
				,
				,
				Sousse Ville, Sousse
			,School,Shop,Hospital,Transport,
						,
					,House for sale in Sousse Ville. 4 beautiful rooms. 
					,
						,
					,House for sale in Bouhssina. 4 comfortable rooms. Air-conditioned. 
					,
						,
					,Beautiful house for sale in Sousse Medina. 8 rooms. Large terrace. 
					,
						,
					,Find your house to buy in Sousse Medina. 12 comfortable rooms. Terrace and...
					"
https://www.mubawab.tn/en/a/7673621/house-to-buy-in-cit%C3%A9-essalem-3-lovely-rooms-,"Cité Essalem in
				Boumhel Bassatine
			","Cité Essalem in
				Boumhel Bassatine
			","Come and visit this beautiful house for sale. 3 bedrooms, 1 bathroom, 224 m². New.,,Come and check out this house for sale in Cité Essalem, Boumhel Bassatine.,,Close to all amenities: shops in 2.9 kilometers.
				,
				,
				Boumhel Bassatine, Ben Arous
			,School,Shop,Hospital,Transport,
						,
					,House for sale in Cité Essalem. Surface area 224 m². Balcony. 
					,
						,
					,House to buy in Cité Essalem. 3 rooms. Large terrace. 
					,
						,
					,House for sale in Cité El Khalij. 3 beautiful rooms. Dressing room. 
					"
https://www.mubawab.tn/en/a/7673692/house-to-buy-in-bizerte-2-beautiful-rooms-satellite-dish-and-reinforced-door-,"350,000 TND
						","Bizerte in
				Bizerte Nord
			","Very nice property for sale. Price 350,000 TND. 2 rooms, 2 bathrooms, area 350 m². 4 rooms. Good condition. Floor type: Tiled. Has a terrace and a garage.,This beautiful house is for sale in Bizerte. Maximum security with reinforced door. Equipped with a satellite dish. Stove.,Contact us if you are interested in this house. Equipped kitchen. Heating oven. Tumble dryer.
				,
				,
				Bizerte Nord, Bizerte
			,School,Shop,Hospital,Transport,
						,
					,House to buy in Bizerte. Small area 154 m². Large balcony. 
					,
						,
					,House to buy in Bizerte. 3 rooms. Beautiful terrace. 
					,
						,
					,House for sale in Bizerte. 6 rooms. 
					,
						,
					,Home to buy. Surface area 105 m². Terrace. 
					,
						,
					,House for sale in Bizerte. Total area 174 m². Large terrace. 
					,
						,
					,House to buy in Bizerte Centre Ville. 2 beautiful rooms. View facing the...
					,
						,
					,Very nice house for sale. Area 60.0 m². 
					,
						,
					,House for sale. Total area 140 m². 
					"
https://www.mubawab.tn/en/a/7636347/very-nice-house-for-sale-4-large-living-areas-air-conditioning-system-,"1,850,000 TND
						","Riadh al Andalous in
				Ariana Ville
			","Get a great deal with this house for sale. Price 1,800,000 TND. 3 rooms, 2 bathrooms, 1045 m². 4 rooms. Good condition. Cellar.,This beautiful house is for sale in Riadh al Andalous, Ariana Ville. Property with swimming pool. Central air conditioning.,Nearby: schools, shops, bookshop, pharmacy and cafes and restaurants in less than 50 meters, shopping centre in 150 meters, station and public transport in 350 meters, supermarket in 450 meters, taxi in 800 meters, hospitals in 1.2 kilometer.
				,
				,
				Ariana Ville, Ariana
			,School,Shop,Hospital,Transport,
						,
					,Beautiful house for sale in El Menzah 5. Small area 543 m². 
					,
						,
					,Home to buy in El Menzah 5. 7 lovely rooms. Terrace and garden. 
					,
						,
					,House to buy. Total area 600 m². Cellar. 
					,
						,
					,House for sale in Riadh al Andalous. Area 400 m². 
					,
						,
					,House for sale in Cité Ennasr 1. 5 large living areas. 
					,
						,
					,Very nice house for sale. Large area 1000 m². Property with swimming pool. ...
					,
						,
					,House for sale in El Menzah 6. Area of 700 m². 
					,
						,
					,Beautiful house for sale in El Menzah 5. 
					"
https://www.mubawab.tn/en/a/7670223/house-for-sale-in-cit%C3%A9-du-stade-3-rooms-green-area-,"Cité Du Stade in
				La Marsa
			","Cité Du Stade in
				La Marsa
			","Get a great deal with this house for sale. 3 bedrooms, 1 bathroom, 600 m². Due for reform.,,This house is for sale in Cité Du Stade, La Marsa. Green area.,,Nearby: educational establishments and shops in less than 50 meters, pharmacy, station and public transport in 100 meters, bookshop, cafes and restaurants and hospitals in 150 meters, supermarket in 500 meters, department store in 550 meters, beach in 800 meters.
				,
				,
				La Marsa, Tunis
			,School,Shop,Hospital,Transport,
						,
					,House for sale in La Marsa. Dimension 660 m². Parking spaces and terrace. ...
					,
						,
					,House for sale in Bhar Lazreg. Area of 100 m². 
					,
						,
					,Find your house to buy in La Marsa. Area 1800 m². Private garage. 
					,
						,
					,Very nice house for sale in Bhar Lazreg. Small area 225 m². Beautiful...
					"
https://www.mubawab.tn/en/a/7673822/home-to-buy-in-les-berges-du-lac-2-small-area-642-m%C2%B2-,"Les Berges Du Lac 2 in
				La Marsa
			","Les Berges Du Lac 2 in
				La Marsa
			","Amazing deal on this house for sale. 4 bedrooms, 1 bathroom, 642 m². 4 rooms. New.,This beautiful house is for sale in Les Berges Du Lac 2, La Marsa. Balcony. Swimming pool.,Close to all amenities: shops in 50 meters, bookshop in 250 meters, educational establishments in 650 meters, pharmacy in 850 meters, cafes and restaurants in 1.1 kilometer, commercial area in 1.4 kilometer, supermarket in 1.6 kilometer, station and public transport in 2.6 kilometers.
				,
				,
				La Marsa, Tunis
			,School,Shop,Hospital,Transport,
						,
					,Home to buy in Bhar Lazreg. Small area 240 m². 
					"
